,ally_baron_kills,ally_dragon_kills,ally_inhibitor_kills,ally_kills,ally_rift_kills,ally_tower_kills,enemy_baron_kills,enemy_dragon_kills,enemy_inhibitor_kills,enemy_kills,enemy_rift_kills,enemy_tower_kills,rank,score_diff,BRONZE,CHALLENGER,DIAMOND,GOLD,GRANDMASTER,IRON,MASTER,PLATINUM,SILVER
20623,0,0,1,87,0,3,0,0,4,81,0,3,GOLD,3.0149443206955056,0,0,0,1,0,0,0,0,0
27943,0,0,2,59,0,4,0,0,0,67,0,2,GOLD,-0.0051359521706473,0,0,0,1,0,0,0,0,0
6348,0,1,0,23,0,3,1,3,3,42,1,11,GOLD,-8.244262356117211,0,0,0,1,0,0,0,0,0
12621,2,4,6,26,2,9,2,3,2,38,0,9,DIAMOND,-4.433743452131303,0,0,1,0,0,0,0,0,0
34434,1,4,2,49,0,10,1,1,1,49,2,9,BRONZE,1.2018299292018213,1,0,0,0,0,0,0,0,0
18277,1,3,3,33,2,11,0,1,0,13,0,3,IRON,14.358951693101655,0,0,0,0,0,1,0,0,0
17328,0,0,0,10,0,1,0,4,3,35,2,11,GOLD,-12.958181582897016,0,0,0,1,0,0,0,0,0
21674,0,4,3,44,1,11,1,0,0,29,0,5,PLATINUM,2.033258446744483,0,0,0,0,0,0,0,1,0
31323,1,3,3,34,1,11,0,1,0,41,1,5,GOLD,0.1233234107936382,0,0,0,1,0,0,0,0,0
6274,2,2,0,24,0,3,0,2,4,29,2,11,IRON,-0.5143381354867884,0,0,0,0,0,1,0,0,0
14733,1,4,2,32,1,9,0,0,0,27,1,4,SILVER,2.624888677494141,0,0,0,0,0,0,0,0,1
13487,0,1,0,14,0,0,1,3,3,39,2,11,PLATINUM,-15.029993600030004,0,0,0,0,0,0,0,1,0
16782,2,1,1,37,1,7,0,3,0,33,1,4,GOLD,0.1537141077151815,0,0,0,1,0,0,0,0,0
17661,1,2,2,28,0,10,0,3,0,25,1,3,SILVER,2.8756485712430333,0,0,0,0,0,0,0,0,1
32882,2,2,1,45,0,7,0,2,1,35,2,8,DIAMOND,0.7710072130678611,0,0,1,0,0,0,0,0,0
26520,1,3,2,24,2,10,0,2,0,29,0,2,DIAMOND,-1.7375197246570693,0,0,1,0,0,0,0,0,0
18054,1,3,1,41,2,7,1,2,2,54,0,11,SILVER,-3.893214581264722,0,0,0,0,0,0,0,0,1
605,1,1,1,35,2,7,0,2,0,20,0,1,PLATINUM,9.124548968193755,0,0,0,0,0,0,0,1,0
35130,0,1,0,28,1,1,0,3,3,40,1,11,PLATINUM,-7.748658572380386,0,0,0,0,0,0,0,1,0
16745,0,2,2,36,2,8,0,2,0,33,0,2,DIAMOND,-0.2111884233692222,0,0,1,0,0,0,0,0,0
9217,2,5,3,43,2,11,0,0,0,23,0,3,PLATINUM,3.133052281348199,0,0,0,0,0,0,0,1,0
20685,0,0,0,27,0,4,0,3,0,27,1,5,SILVER,1.1286495500575384,0,0,0,0,0,0,0,0,1
3870,1,3,2,22,1,8,0,0,0,13,0,3,DIAMOND,1.176081347137277,0,0,1,0,0,0,0,0,0
12796,0,2,3,32,2,11,0,0,0,26,0,2,PLATINUM,5.323591517324374,0,0,0,0,0,0,0,1,0
17635,0,1,0,38,1,4,2,4,2,46,1,10,PLATINUM,-9.135251636928617,0,0,0,0,0,0,0,1,0
6577,2,4,3,48,2,10,1,1,1,46,0,5,BRONZE,3.968723251456972,1,0,0,0,0,0,0,0,0
19227,0,1,0,14,0,0,1,3,1,27,2,10,SILVER,-5.108216666941658,0,0,0,0,0,0,0,0,1
12217,0,1,0,15,0,0,1,3,4,39,1,11,IRON,-12.048572951406896,0,0,0,0,0,1,0,0,0
28855,1,3,0,26,1,7,0,0,0,9,1,1,DIAMOND,12.379393169719243,0,0,1,0,0,0,0,0,0
1264,0,3,1,33,2,9,0,0,0,27,0,0,PLATINUM,8.055328869676252,0,0,0,0,0,0,0,1,0
3024,0,2,0,26,2,3,2,2,4,32,0,11,SILVER,-4.568129648246227,0,0,0,0,0,0,0,0,1
31563,0,3,1,36,1,10,0,0,0,20,1,1,SILVER,6.235028720841868,0,0,0,0,0,0,0,0,1
21466,0,0,2,46,0,4,0,0,1,51,0,2,BRONZE,-0.6644155951426498,1,0,0,0,0,0,0,0,0
32078,1,4,3,47,1,11,0,0,0,26,0,0,GOLD,9.89509425292669,0,0,0,1,0,0,0,0,0
35429,1,3,1,28,1,10,0,0,0,23,0,0,PLATINUM,6.800046162970432,0,0,0,0,0,0,0,1,0
18210,0,0,0,20,1,2,0,3,1,35,0,6,BRONZE,-8.66957604552558,1,0,0,0,0,0,0,0,0
26142,1,2,1,37,2,8,0,1,0,15,0,1,DIAMOND,11.990059036313331,0,0,1,0,0,0,0,0,0
20178,1,3,3,35,0,11,0,1,0,22,1,0,SILVER,5.847864229365868,0,0,0,0,0,0,0,0,1
6376,0,0,0,22,1,2,0,4,2,42,0,10,DIAMOND,-10.375447169599354,0,0,1,0,0,0,0,0,0
14999,1,3,0,40,1,6,1,2,3,44,1,8,SILVER,1.373644038637316,0,0,0,0,0,0,0,0,1
16844,1,3,3,38,0,9,0,0,1,19,1,4,IRON,14.996310924654736,0,0,0,0,0,1,0,0,0
20322,1,1,1,51,0,8,0,3,0,38,2,3,GOLD,1.2220765727623402,0,0,0,1,0,0,0,0,0
6959,1,4,0,33,2,7,0,0,0,9,0,3,BRONZE,15.90226157951016,1,0,0,0,0,0,0,0,0
14248,0,3,2,60,1,10,0,0,0,26,1,0,PLATINUM,10.83702481640055,0,0,0,0,0,0,0,1,0
6932,0,1,0,31,1,2,2,3,3,48,1,11,BRONZE,-9.392192866177687,1,0,0,0,0,0,0,0,0
27646,1,2,0,41,0,3,1,3,1,42,2,10,SILVER,-2.120028883633573,0,0,0,0,0,0,0,0,1
12838,0,2,0,30,0,3,2,3,2,55,2,11,PLATINUM,-7.780331540800809,0,0,0,0,0,0,0,1,0
31786,1,4,1,41,0,6,2,1,3,41,2,9,GOLD,0.8434474835049812,0,0,0,1,0,0,0,0,0
35214,1,2,3,40,0,11,0,1,0,29,2,1,DIAMOND,4.159348212717667,0,0,1,0,0,0,0,0,0
33390,1,0,0,28,0,2,0,4,1,47,2,9,DIAMOND,-7.1419520202622095,0,0,1,0,0,0,0,0,0
27837,0,0,0,7,0,3,1,3,3,28,2,11,DIAMOND,-12.860576030210495,0,0,1,0,0,0,0,0,0
27874,2,3,1,32,1,8,0,1,0,27,1,4,CHALLENGER,3.0426198608931685,0,1,0,0,0,0,0,0,0
23631,0,0,0,12,1,1,1,3,1,39,0,9,SILVER,-16.22016050894567,0,0,0,0,0,0,0,0,1
19376,1,1,1,26,1,5,1,4,1,48,0,8,SILVER,-10.828839632432365,0,0,0,0,0,0,0,0,1
33383,0,1,0,26,1,2,0,2,4,43,1,11,BRONZE,-6.994208150723388,1,0,0,0,0,0,0,0,0
28606,0,0,0,16,0,1,0,2,3,45,2,11,DIAMOND,-11.353624601257309,0,0,1,0,0,0,0,0,0
15448,0,1,0,26,1,3,1,3,2,51,0,10,IRON,-11.003577138921564,0,0,0,0,0,1,0,0,0
28358,1,3,4,54,1,11,0,2,0,32,0,4,CHALLENGER,8.596233534477449,0,1,0,0,0,0,0,0,0
31768,0,2,1,30,0,7,0,1,0,25,1,5,IRON,5.447244329660663,0,0,0,0,0,1,0,0,0
24185,0,2,0,22,0,2,1,3,1,34,2,10,GOLD,-12.292035954512151,0,0,0,1,0,0,0,0,0
21347,1,2,1,30,2,9,0,1,0,15,0,2,DIAMOND,9.449823564985223,0,0,1,0,0,0,0,0,0
8583,1,3,1,44,1,7,1,2,1,34,1,5,DIAMOND,7.394096562886901,0,0,1,0,0,0,0,0,0
10239,2,3,2,42,1,10,0,3,0,40,0,5,SILVER,4.08855583128436,0,0,0,0,0,0,0,0,1
2193,2,4,1,38,2,9,0,1,0,29,0,3,PLATINUM,3.708039762290945,0,0,0,0,0,0,0,1,0
36306,2,5,1,41,1,8,1,0,2,32,1,7,SILVER,3.23012505933945,0,0,0,0,0,0,0,0,1
32139,0,0,0,20,0,1,0,3,1,36,2,9,GOLD,-8.446304529169353,0,0,0,1,0,0,0,0,0
30093,1,5,3,45,0,7,1,0,0,35,1,3,DIAMOND,6.145946805688631,0,0,1,0,0,0,0,0,0
30317,1,4,3,27,0,11,0,0,0,18,2,5,DIAMOND,4.122632378026324,0,0,1,0,0,0,0,0,0
7622,0,2,0,31,0,8,1,3,1,29,2,10,SILVER,1.7651297045556191,0,0,0,0,0,0,0,0,1
29223,0,0,0,26,0,2,0,3,2,39,2,10,IRON,-8.786507872218532,0,0,0,0,0,1,0,0,0
31138,0,4,1,50,0,8,1,0,1,33,1,7,PLATINUM,3.2812589635901688,0,0,0,0,0,0,0,1,0
31949,1,3,1,29,1,7,0,2,1,28,0,8,BRONZE,0.1061753701363628,1,0,0,0,0,0,0,0,0
22872,1,4,3,51,1,11,0,0,0,13,1,1,BRONZE,12.544810757383978,1,0,0,0,0,0,0,0,0
34865,0,1,0,12,0,3,1,2,1,25,2,7,GOLD,-9.477452762584484,0,0,0,1,0,0,0,0,0
29870,0,0,0,20,1,2,1,5,3,27,1,11,GOLD,-3.713811488992136,0,0,0,1,0,0,0,0,0
30157,0,2,0,39,0,6,1,2,2,38,2,11,DIAMOND,-4.123210395501964,0,0,1,0,0,0,0,0,0
14891,0,1,0,26,0,4,1,3,3,63,1,10,SILVER,-5.728694364049026,0,0,0,0,0,0,0,0,1
12282,0,1,0,21,0,4,1,2,2,35,1,10,SILVER,-9.077832468031929,0,0,0,0,0,0,0,0,1
22184,1,4,5,32,1,11,1,2,0,31,0,3,IRON,1.5939744911345315,0,0,0,0,0,1,0,0,0
27556,1,3,3,40,2,11,0,1,0,34,0,0,GRANDMASTER,3.281860898188853,0,0,0,0,1,0,0,0,0
30829,0,2,0,11,0,0,1,1,2,26,2,9,MASTER,-11.265238198685829,0,0,0,0,0,0,1,0,0
16659,0,1,0,14,0,0,0,2,2,33,2,8,GOLD,-10.445281359420036,0,0,0,1,0,0,0,0,0
2669,0,3,0,39,2,3,2,2,1,48,0,8,DIAMOND,-6.342684079220703,0,0,1,0,0,0,0,0,0
30943,2,1,2,27,2,11,0,3,0,20,0,2,GRANDMASTER,4.6325976406658,0,0,0,0,1,0,0,0,0
24521,0,3,0,51,2,5,1,3,3,46,0,11,IRON,-0.9967471008183324,0,0,0,0,0,1,0,0,0
32552,0,1,0,14,0,4,1,3,1,31,2,9,BRONZE,-10.643335411556484,1,0,0,0,0,0,0,0,0
12691,1,3,2,37,1,8,0,0,0,14,1,1,SILVER,12.03967686979119,0,0,0,0,0,0,0,0,1
33771,0,2,1,53,1,9,0,1,0,28,0,1,DIAMOND,7.289453262480421,0,0,1,0,0,0,0,0,0
16175,2,5,4,33,1,11,0,0,0,21,1,2,DIAMOND,7.51778800721268,0,0,1,0,0,0,0,0,0
27277,1,1,0,35,0,1,0,2,2,42,2,9,DIAMOND,-2.664144561114398,0,0,1,0,0,0,0,0,0
35175,0,1,0,39,0,4,1,4,2,39,1,9,IRON,0.3389882385538598,0,0,0,0,0,1,0,0,0
33225,0,1,0,16,0,1,1,2,1,28,1,9,DIAMOND,-9.978383437034346,0,0,1,0,0,0,0,0,0
10792,0,1,0,40,0,5,2,4,3,40,2,9,SILVER,1.313153267797503,0,0,0,0,0,0,0,0,1
10818,1,2,1,42,2,7,0,3,0,25,0,4,DIAMOND,4.818610785876679,0,0,1,0,0,0,0,0,0
5151,0,3,4,40,0,11,0,1,0,14,0,0,IRON,11.718322362812948,0,0,0,0,0,1,0,0,0
34563,2,3,1,34,1,9,1,2,1,29,1,7,GOLD,2.5719520437161023,0,0,0,1,0,0,0,0,0
32526,0,2,0,26,0,2,0,1,0,39,1,4,PLATINUM,-8.085644537024685,0,0,0,0,0,0,0,1,0
16775,0,1,1,29,1,8,0,1,0,18,0,0,IRON,10.992991137730456,0,0,0,0,0,1,0,0,0
6831,1,3,1,45,1,9,0,1,0,21,0,1,SILVER,11.41411457851251,0,0,0,0,0,0,0,0,1
35129,1,2,2,28,1,11,0,1,0,21,1,1,DIAMOND,2.23729107883031,0,0,1,0,0,0,0,0,0
16202,0,0,0,19,0,1,0,3,3,37,2,11,GOLD,-10.801749278705657,0,0,0,1,0,0,0,0,0
18609,0,2,0,21,1,2,2,2,3,32,1,11,DIAMOND,-3.212300389428229,0,0,1,0,0,0,0,0,0
21190,1,2,1,39,2,8,0,1,0,27,0,2,PLATINUM,5.690756669248884,0,0,0,0,0,0,0,1,0
7097,0,3,3,43,2,11,1,2,0,27,0,3,SILVER,5.162598805772582,0,0,0,0,0,0,0,0,1
33720,0,1,0,22,1,4,1,2,2,30,1,9,PLATINUM,-4.74837017908262,0,0,0,0,0,0,0,1,0
28785,0,0,0,9,0,1,1,3,3,19,2,10,IRON,-10.105805252690296,0,0,0,0,0,1,0,0,0
30739,0,1,0,37,0,0,0,3,1,45,1,9,BRONZE,-3.8909143366379766,1,0,0,0,0,0,0,0,0
29232,0,2,0,12,0,3,1,1,2,22,2,11,DIAMOND,-10.511992114256806,0,0,1,0,0,0,0,0,0
2184,2,4,4,52,1,11,1,2,0,36,1,3,DIAMOND,0.9517474691866,0,0,1,0,0,0,0,0,0
3487,1,5,6,54,1,10,2,3,1,50,0,7,DIAMOND,-2.494961818742752,0,0,1,0,0,0,0,0,0
27737,0,0,0,18,1,3,0,4,2,35,0,9,SILVER,-10.566815391411389,0,0,0,0,0,0,0,0,1
31274,1,3,3,44,0,11,0,0,0,24,2,1,GOLD,8.322852680708102,0,0,0,1,0,0,0,0,0
33442,2,3,3,61,2,9,1,3,3,51,0,8,SILVER,0.9734270725188026,0,0,0,0,0,0,0,0,1
4073,0,2,0,25,1,6,1,3,1,37,1,8,SILVER,-4.849500981351106,0,0,0,0,0,0,0,0,1
6162,0,4,2,39,2,8,0,0,0,17,0,1,GOLD,12.642590758074512,0,0,0,1,0,0,0,0,0
18507,0,1,1,27,0,6,0,3,1,36,2,9,BRONZE,-3.44684094968121,1,0,0,0,0,0,0,0,0
9651,1,4,2,34,0,11,1,1,0,30,1,1,PLATINUM,1.816307829187196,0,0,0,0,0,0,0,1,0
6242,1,2,2,49,1,11,0,2,0,27,1,2,MASTER,4.478813717402879,0,0,0,0,0,0,1,0,0
19526,2,4,3,47,1,11,0,1,2,32,1,8,BRONZE,6.64383548181619,1,0,0,0,0,0,0,0,0
2045,0,2,2,46,0,9,1,3,2,48,1,8,BRONZE,3.0495158636483666,1,0,0,0,0,0,0,0,0
5833,0,0,1,86,0,4,0,0,3,83,0,2,DIAMOND,-0.6518252923109173,0,0,1,0,0,0,0,0,0
4770,2,3,1,38,0,7,0,2,0,25,2,5,BRONZE,6.300302212166805,1,0,0,0,0,0,0,0,0
30163,1,4,2,30,0,10,0,0,0,11,2,2,CHALLENGER,10.400413486659012,0,1,0,0,0,0,0,0,0
9656,0,3,1,38,0,7,2,2,1,49,2,8,DIAMOND,-2.997848871011975,0,0,1,0,0,0,0,0,0
9409,1,4,1,44,0,7,0,0,0,27,2,4,IRON,10.73330590801509,0,0,0,0,0,1,0,0,0
22859,0,1,0,19,0,2,1,2,0,32,1,4,GOLD,-5.638810418919789,0,0,0,1,0,0,0,0,0
12775,1,4,1,38,0,5,0,0,0,15,1,2,SILVER,10.009708286704758,0,0,0,0,0,0,0,0,1
27879,0,1,0,21,0,2,1,4,1,31,2,10,MASTER,-9.159841885448644,0,0,0,0,0,0,1,0,0
33074,1,2,2,39,0,11,0,3,0,35,2,2,PLATINUM,0.2135200702626249,0,0,0,0,0,0,0,1,0
27922,0,2,0,23,1,1,0,2,1,28,1,8,BRONZE,-3.6232351501758586,1,0,0,0,0,0,0,0,0
28020,2,3,2,50,1,10,0,1,0,36,1,5,IRON,6.144230390354672,0,0,0,0,0,1,0,0,0
17181,0,1,0,36,1,5,2,3,1,42,0,10,BRONZE,-2.957407209968487,1,0,0,0,0,0,0,0,0
3331,0,4,0,39,0,6,0,0,2,41,1,9,IRON,4.404576497876221,0,0,0,0,0,1,0,0,0
11840,0,4,2,50,2,10,0,0,0,24,0,3,GOLD,8.666524414969054,0,0,0,1,0,0,0,0,0
12789,0,0,2,63,0,4,0,0,2,52,0,2,MASTER,3.231888220734106,0,0,0,0,0,0,1,0,0
9605,0,2,0,42,0,5,1,4,5,55,2,11,SILVER,-4.448762641366777,0,0,0,0,0,0,0,0,1
2783,0,1,0,28,1,1,0,3,3,38,0,11,BRONZE,-1.783984463669384,1,0,0,0,0,0,0,0,0
22284,0,1,0,12,0,1,1,2,3,35,1,11,BRONZE,-16.93305814055828,1,0,0,0,0,0,0,0,0
19892,0,1,0,12,0,2,0,2,0,30,1,5,IRON,-7.484904311876395,0,0,0,0,0,1,0,0,0
33675,0,0,0,14,0,0,1,3,3,25,2,11,SILVER,-9.820266194426942,0,0,0,0,0,0,0,0,1
34896,1,4,2,43,2,10,1,1,0,36,0,4,DIAMOND,5.442475784823635,0,0,1,0,0,0,0,0,0
34015,0,1,0,47,0,3,1,3,2,61,1,10,IRON,-8.4264275291413,0,0,0,0,0,1,0,0,0
7654,0,0,0,20,0,3,1,4,1,33,1,8,IRON,-9.477593401869855,0,0,0,0,0,1,0,0,0
34544,1,3,1,27,0,5,0,1,1,19,2,7,PLATINUM,10.354065929180976,0,0,0,0,0,0,0,1,0
15478,0,4,1,53,1,8,1,2,2,57,1,8,IRON,-3.0238375136719853,0,0,0,0,0,1,0,0,0
4909,1,4,2,38,1,9,0,0,1,20,1,7,IRON,11.49235056809713,0,0,0,0,0,1,0,0,0
36123,1,4,4,52,2,11,2,2,1,39,0,5,GRANDMASTER,2.283044709200823,0,0,0,0,1,0,0,0,0
5412,0,0,0,15,1,0,0,4,4,29,1,11,IRON,-6.108916783622291,0,0,0,0,0,1,0,0,0
22720,0,1,0,23,0,1,1,3,3,41,0,10,GOLD,-6.0222682114812045,0,0,0,1,0,0,0,0,0
25942,1,1,3,35,2,11,0,3,0,34,0,2,BRONZE,0.8794220804654671,1,0,0,0,0,0,0,0,0
15975,1,1,1,34,1,6,1,4,1,56,1,9,SILVER,-6.442086090769074,0,0,0,0,0,0,0,0,1
15028,0,0,2,67,0,4,0,0,1,66,0,3,SILVER,0.3378421945055123,0,0,0,0,0,0,0,0,1
11887,1,2,2,25,1,7,0,1,0,5,1,2,BRONZE,20.329543158682824,1,0,0,0,0,0,0,0,0
23301,0,0,0,25,1,5,2,4,3,33,1,10,BRONZE,-0.7011093727641935,1,0,0,0,0,0,0,0,0
11571,1,2,1,36,1,7,1,2,1,25,1,5,DIAMOND,1.3096281645484638,0,0,1,0,0,0,0,0,0
23732,0,1,0,7,2,3,1,3,1,22,0,7,BRONZE,-15.967994959125036,1,0,0,0,0,0,0,0,0
27124,0,0,0,21,0,2,0,3,1,30,2,5,IRON,-3.3437721479336204,0,0,0,0,0,1,0,0,0
24020,0,2,0,12,0,3,1,1,3,34,2,10,SILVER,-12.409711157086823,0,0,0,0,0,0,0,0,1
24572,0,0,0,54,0,1,0,0,2,47,0,4,GOLD,-1.2655517655073183,0,0,0,1,0,0,0,0,0
7019,0,0,0,59,0,1,0,0,2,71,0,4,DIAMOND,-0.6890989565739574,0,0,1,0,0,0,0,0,0
21739,0,2,0,26,2,5,0,1,0,19,0,2,IRON,6.874526307908759,0,0,0,0,0,1,0,0,0
15839,0,1,0,27,0,0,0,2,3,32,1,11,BRONZE,-5.942451216516041,1,0,0,0,0,0,0,0,0
35355,0,0,0,15,0,3,1,4,0,36,2,5,MASTER,-11.604176889042556,0,0,0,0,0,0,1,0,0
13381,0,0,0,13,0,3,0,4,1,34,2,9,IRON,-16.337275634482758,0,0,0,0,0,1,0,0,0
33295,1,4,1,31,1,8,0,0,0,15,0,2,IRON,11.931292872613788,0,0,0,0,0,1,0,0,0
24868,0,0,0,13,0,1,1,3,1,30,2,8,GRANDMASTER,-9.934237516829649,0,0,0,0,1,0,0,0,0
33347,1,2,4,42,0,11,0,1,0,29,1,1,DIAMOND,3.02544529687669,0,0,1,0,0,0,0,0,0
15340,1,1,2,40,2,8,0,2,0,44,0,6,IRON,-5.40361123624804,0,0,0,0,0,1,0,0,0
25182,0,1,0,35,0,7,1,3,3,55,1,9,BRONZE,-5.406721781682172,1,0,0,0,0,0,0,0,0
25352,1,2,0,33,0,4,1,2,1,40,2,10,DIAMOND,-3.742370916043349,0,0,1,0,0,0,0,0,0
33030,1,1,2,35,2,10,0,2,0,25,0,1,PLATINUM,4.214432933185016,0,0,0,0,0,0,0,1,0
5992,2,3,4,36,1,11,0,3,0,28,0,4,IRON,5.956069779927503,0,0,0,0,0,1,0,0,0
10987,2,3,2,39,2,10,0,2,0,24,0,1,GOLD,7.084880669826461,0,0,0,1,0,0,0,0,0
1579,1,1,0,32,0,5,1,4,1,40,2,8,DIAMOND,0.1288020977050408,0,0,1,0,0,0,0,0,0
14795,1,2,3,44,1,10,1,3,1,46,0,6,CHALLENGER,-4.207692450856882,0,1,0,0,0,0,0,0,0
15544,0,2,0,21,1,4,1,2,2,31,1,11,DIAMOND,-10.039188825451632,0,0,1,0,0,0,0,0,0
36188,0,2,0,22,0,4,1,3,2,31,1,9,BRONZE,-6.801953667580513,1,0,0,0,0,0,0,0,0
17788,0,0,0,20,0,4,1,4,1,45,2,7,SILVER,-10.268356548387487,0,0,0,0,0,0,0,0,1
17351,0,1,0,15,0,4,1,3,2,32,2,9,IRON,-9.485444067887435,0,0,0,0,0,1,0,0,0
7735,0,1,0,29,1,3,1,3,3,50,1,11,IRON,-10.456409028360802,0,0,0,0,0,1,0,0,0
20903,0,1,0,32,1,4,1,3,1,47,1,8,PLATINUM,-4.206922066266699,0,0,0,0,0,0,0,1,0
23391,1,3,3,32,0,11,0,2,0,27,2,3,IRON,-1.4471388098264484,0,0,0,0,0,1,0,0,0
31751,0,1,0,16,0,7,1,4,4,35,2,9,SILVER,-5.407201757569787,0,0,0,0,0,0,0,0,1
28341,1,4,2,28,2,8,0,0,0,17,0,1,GRANDMASTER,9.273925914112992,0,0,0,0,1,0,0,0,0
18075,0,0,0,18,1,0,1,3,4,34,0,11,BRONZE,-9.471300669443202,1,0,0,0,0,0,0,0,0
24051,0,1,0,34,1,5,2,4,3,44,1,11,SILVER,-3.2232170424762714,0,0,0,0,0,0,0,0,1
34852,0,3,0,25,0,2,1,2,3,38,2,11,SILVER,-4.697543175454342,0,0,0,0,0,0,0,0,1
27639,1,4,2,32,2,9,0,0,0,14,0,2,SILVER,9.926593227939222,0,0,0,0,0,0,0,0,1
35488,0,3,2,29,1,10,0,0,0,20,0,3,IRON,5.564142762712962,0,0,0,0,0,1,0,0,0
658,1,2,1,35,0,8,0,1,0,30,1,4,BRONZE,1.2900346369808204,1,0,0,0,0,0,0,0,0
19720,1,4,0,14,0,6,2,1,1,33,2,7,DIAMOND,-10.94255770085448,0,0,1,0,0,0,0,0,0
22986,2,3,3,40,1,11,0,2,0,35,1,3,PLATINUM,0.5858249039222017,0,0,0,0,0,0,0,1,0
12078,1,2,2,35,0,10,1,3,1,43,2,6,SILVER,-2.773962770573135,0,0,0,0,0,0,0,0,1
17628,2,1,1,22,1,9,0,3,0,32,0,5,SILVER,-1.9634145198371584,0,0,0,0,0,0,0,0,1
16933,0,1,0,13,0,5,1,4,3,38,2,11,BRONZE,-10.229894661370196,1,0,0,0,0,0,0,0,0
3131,1,3,2,38,1,10,0,0,0,17,1,0,DIAMOND,13.626143312245834,0,0,1,0,0,0,0,0,0
21706,0,1,0,41,0,2,2,4,1,45,2,7,BRONZE,-2.758578222298283,1,0,0,0,0,0,0,0,0
20870,2,4,1,53,1,8,0,0,0,35,1,4,SILVER,4.44396353543074,0,0,0,0,0,0,0,0,1
14411,1,1,2,24,2,10,0,2,0,14,0,0,DIAMOND,6.068429464181207,0,0,1,0,0,0,0,0,0
28392,1,3,1,42,1,10,0,1,0,13,0,3,SILVER,14.43400813543554,0,0,0,0,0,0,0,0,1
27041,0,1,0,29,0,6,1,4,1,41,2,9,BRONZE,-6.011428403274664,1,0,0,0,0,0,0,0,0
34404,2,2,2,41,2,7,1,3,3,61,0,10,BRONZE,-7.181100512588721,1,0,0,0,0,0,0,0,0
34486,0,0,0,18,0,1,1,2,3,33,2,11,PLATINUM,-8.483049088870658,0,0,0,0,0,0,0,1,0
27839,0,0,0,28,1,2,2,5,4,43,1,10,SILVER,-6.882963039523929,0,0,0,0,0,0,0,0,1
14569,0,0,3,88,0,4,0,0,1,84,0,2,GRANDMASTER,-0.2480449645807567,0,0,0,0,1,0,0,0,0
5943,0,1,0,33,1,3,0,3,0,33,0,5,BRONZE,-1.7419451668389314,1,0,0,0,0,0,0,0,0
6532,1,1,1,41,2,8,1,3,2,51,0,9,SILVER,2.107655723437489,0,0,0,0,0,0,0,0,1
25313,1,4,3,31,1,11,0,0,0,14,1,1,SILVER,10.728240360428565,0,0,0,0,0,0,0,0,1
6345,2,3,4,29,1,11,0,3,0,32,1,4,IRON,0.8483228150040603,0,0,0,0,0,1,0,0,0
26064,2,4,3,54,0,11,1,2,1,47,2,6,BRONZE,5.366085437659933,1,0,0,0,0,0,0,0,0
26877,0,2,1,28,0,5,0,1,0,19,1,0,GOLD,6.443304676290147,0,0,0,1,0,0,0,0,0
18212,1,1,0,37,2,6,1,3,2,40,0,10,MASTER,0.3291977532136911,0,0,0,0,0,0,1,0,0
15380,0,1,0,16,2,3,1,4,2,37,0,10,BRONZE,-12.44067154925584,1,0,0,0,0,0,0,0,0
20018,2,2,0,39,0,4,0,1,1,41,2,10,DIAMOND,-2.016540126484756,0,0,1,0,0,0,0,0,0
22039,0,0,0,34,0,2,0,3,2,48,1,10,IRON,-9.431169906138615,0,0,0,0,0,1,0,0,0
36230,2,4,3,55,2,10,0,1,0,37,0,3,BRONZE,5.840713930638124,1,0,0,0,0,0,0,0,0
18493,1,0,0,43,0,5,0,5,2,49,2,11,BRONZE,-0.8948482329262006,1,0,0,0,0,0,0,0,0
34153,1,1,1,38,1,7,1,4,1,29,0,7,IRON,-0.1779538346971918,0,0,0,0,0,1,0,0,0
28958,1,2,1,33,1,9,0,2,0,32,1,2,PLATINUM,2.9845519646012875,0,0,0,0,0,0,0,1,0
14970,1,2,2,36,0,9,0,1,0,43,1,5,IRON,-1.7354802380842926,0,0,0,0,0,1,0,0,0
10971,1,2,2,51,0,11,0,3,0,30,1,5,IRON,1.813905158370368,0,0,0,0,0,1,0,0,0
31643,0,3,0,28,0,2,1,2,3,36,2,9,BRONZE,-5.732580506134731,1,0,0,0,0,0,0,0,0
26509,1,1,1,35,0,9,0,2,0,26,1,6,BRONZE,11.885636577499064,1,0,0,0,0,0,0,0,0
6454,1,4,1,41,1,9,0,1,1,24,1,6,IRON,7.0101738891432674,0,0,0,0,0,1,0,0,0
4081,1,4,1,27,0,9,0,0,0,13,2,3,DIAMOND,11.252247774643664,0,0,1,0,0,0,0,0,0
28368,0,1,0,26,0,4,1,3,2,35,1,7,BRONZE,-6.218953500257726,1,0,0,0,0,0,0,0,0
16368,1,0,0,9,0,1,0,3,2,39,2,8,IRON,-14.114501215865287,0,0,0,0,0,1,0,0,0
21635,1,5,4,57,2,11,0,1,0,38,0,5,GOLD,7.12734763613053,0,0,0,1,0,0,0,0,0
29520,1,0,0,27,0,2,0,4,2,51,2,10,PLATINUM,-9.81487491682207,0,0,0,0,0,0,0,1,0
11581,1,4,3,37,1,11,0,0,0,22,1,3,IRON,7.047925306024865,0,0,0,0,0,1,0,0,0
19221,0,2,0,38,0,5,0,1,0,25,1,2,IRON,6.093345615567166,0,0,0,0,0,1,0,0,0
31180,2,3,2,23,0,10,0,1,1,24,1,8,GOLD,0.8770861058849349,0,0,0,1,0,0,0,0,0
